bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,price
3,1.75,1630,1526,3,0,0,3,1630,0,2014,0,609000
3,1.5,1400,1022,3,0,0,3,1400,0,2007,0,425000
2,1.75,1410,1005,1.5,0,0,3,900,510,2011,0,399900
4,3.5,4370,10860,2,0,0,3,4370,0,2008,0,1025000
4,4.25,5010,19412,2,0,1,3,4000,1010,2014,0,2351956
4,3,2590,6160,2,0,0,3,2590,0,2014,0,519995
3,1.5,1300,7200,1,0,0,5,1300,0,1960,0,625000
3,2.5,2320,7609,2,0,0,3,2320,0,2003,0,600000
4,2.5,2700,4275,2,0,0,3,2700,0,2004,2003,1200000
4,2.25,2920,6513,2,0,0,4,2260,660,1937,0,1738000
4,3,3130,5700,1.5,0,0,3,1750,1380,1953,0,671000
3,1.75,1470,4950,1,0,0,3,1030,440,1984,0,459500
3,2.5,1540,1326,3,0,0,3,1390,150,1995,0,499000
4,2.5,3160,4620,1.5,0,4,3,2020,1140,1917,2005,1280000
3,1.75,1480,7700,1,0,0,3,1480,0,1975,0,395000
5,2.75,3595,5639,2,0,0,3,3595,0,2014,0,861990
2,1,1190,4440,1,0,0,3,1190,0,1981,2013,382500
4,2.25,2340,217014,1,0,0,4,2340,0,1982,2011,404950
3,1.75,1320,2500,1,0,0,3,870,450,1918,0,530000
2,1,1190,27007,1,0,0,4,1190,0,1910,0,195000
4,2.25,2350,18600,2,0,0,4,2350,0,1977,0,747500
3,1,1100,8560,1,0,0,3,1100,0,1961,2004,199990
4,1,1660,4704,1.5,0,0,3,1260,400,1930,1997,548800
4,3,3040,36246,1.5,0,0,3,2680,360,1923,2014,870000
3,2,1860,4777,2,0,0,5,1860,0,1908,0,588000
4,3.25,4100,241322,2,0,0,3,2500,1600,1981,2013,775000
6,3,4050,36171,2,0,0,4,2620,1430,1970,0,670000
2,2,1240,2500,2,0,0,3,1240,0,1985,0,445000
4,3,2200,10800,1,0,0,3,2200,0,1960,2012,300000
3,2.25,1680,9090,1,0,0,4,1130,550,1959,0,480000
3,1,930,5160,1.5,0,0,5,930,0,1919,1934,300000
3,1.5,1800,22000,2,0,0,3,1800,0,1931,0,360000
6,3.5,3000,8401,1,0,0,3,1500,1500,1979,2014,527000
3,1.5,1820,12686,1,0,0,4,1820,0,1952,0,875000
4,2.25,1995,7102,2,0,0,4,1995,0,1981,0,266000
4,3.25,3990,9786,2,0,0,3,3990,0,2004,2003,866000
2,1.5,800,5192,1,0,0,5,800,0,1951,0,335950
3,1,960,9563,1,0,0,5,960,0,1967,0,215000
4,2.5,2286,8269,2,0,0,3,2286,0,2002,0,481000
3,1.75,2220,11646,1,0,0,3,1270,950,1950,2005,320000
3,1.75,1940,7500,1.5,0,0,4,1940,0,1918,1985,295000
3,1.5,1640,7222,2,0,0,4,1640,0,1908,0,295000
3,1,1120,10576,1,0,0,4,1120,0,1969,0,320000
4,2,2600,4800,1,0,2,3,1400,1200,1953,0,780000
3,2,1490,4800,2,0,0,5,1490,0,1948,1985,437500
5,1.75,1650,3000,1.5,0,0,3,1650,0,1902,0,443000
4,2.5,2400,6137,2,0,0,3,2400,0,1990,2009,575000
2,1,1500,6685,1,0,0,3,1190,310,1926,2003,245000
3,2.5,1990,12793,2,0,0,3,1990,0,1993,0,450000
2,1.5,1130,746,2,0,0,3,1030,100,2009,0,536000
3,3.25,2030,11070,2,0,0,4,2030,0,1980,0,685000
4,1.75,1590,7920,2,0,0,4,1590,0,1960,2001,373000
3,1.75,1480,8394,1,0,0,4,1480,0,1971,0,450000
4,2.5,2690,18653,2,0,0,3,2690,0,1985,0,645000
3,2.5,3870,46609,2,0,3,3,3870,0,1997,0,1275000
3,1,1390,6000,1,0,0,3,1390,0,1954,2005,230000
3,2.75,1830,1850,2,0,0,3,1690,140,2011,0,593000
2,2,1580,5750,1,0,0,5,790,790,1910,0,558000
3,2.25,2590,15229,2,0,3,3,2590,0,1984,0,538250
5,2.5,2510,8050,1,0,0,4,1490,1020,1977,0,475000
3,1.5,1180,7300,1,0,0,4,1180,0,1968,0,209950
3,2.25,1450,19206,2,0,0,3,1450,0,1989,0,410000
3,2.5,3110,6765,2,0,1,4,2550,560,1946,1989,1636000
5,2.5,2860,68519,2,0,0,5,2860,0,1958,0,670000
3,2.75,2760,8476,1,0,0,4,1690,1070,1967,0,821000
5,2,2800,17788,1,0,0,4,1400,1400,1963,0,665000
3,2.5,1450,3748,2,0,0,3,1450,0,2004,2003,339000
4,2,2530,5650,1.5,0,0,4,1910,620,1910,0,631500
3,2,1640,2808,1,0,3,4,820,820,1924,0,570000
3,1.75,2220,17568,1,0,0,4,2220,0,1967,0,437000
3,2.5,2040,10086,2,0,0,3,2040,0,1987,2000,542500
3,1,1230,6000,1,0,0,4,1230,0,1967,0,229500
2,1,1060,7700,1,0,0,3,820,240,1981,2013,170500
3,2.5,1920,9625,2,0,0,3,1920,0,1993,0,391500
3,2.5,1520,4170,2,0,0,3,1520,0,2004,2003,296475
4,3.25,3770,4103,2,0,0,5,2710,1060,1925,0,1450000
3,2.5,3540,38322,2,0,0,3,3540,0,1989,0,888550
4,3,5430,108900,2,0,0,4,5430,0,1987,0,1360000
3,2,2250,7904,1.5,0,0,3,2250,0,1998,2006,328000
4,2.5,2090,5195,2,0,0,3,2090,0,2007,0,300000
3,2.5,1720,3012,2,0,0,3,1720,0,2011,0,500000
3,2.5,1910,2091,2,0,0,3,1910,0,2014,0,494815
3,2.5,1601,2491,3,0,0,3,1536,65,2007,0,378000
2,2.25,1060,1209,2,0,0,3,940,120,2006,0,505000
4,2.75,2330,3920,2,0,0,3,2330,0,2005,0,680000
3,2.5,2370,4200,2,0,0,3,2370,0,2014,0,351999
3,2.5,1420,1237,3,0,0,3,1420,0,2014,0,510000
4,2.25,2360,4000,2,0,0,3,2360,0,2013,1923,1300000
2,1.5,1260,1575,2,0,0,3,1260,0,2001,0,374000
3,2.5,3030,9053,2,0,0,3,3030,0,2009,0,509900
3,1.75,1140,1201,2,0,0,3,1140,0,2014,0,230000
5,2.5,2820,9375,1,0,0,4,1550,1270,1968,0,527700
2,2,1270,1372,3,0,0,3,1270,0,2000,0,438000
3,2.5,3180,12600,2,0,0,4,3180,0,1978,2000,900000
3,2.25,2790,13791,1,0,3,3,2790,0,2006,0,1131000
4,2.25,2570,9503,2,0,0,3,2570,0,1980,0,439000
2,1,1080,2674,1,0,0,4,720,360,1919,1985,315000
4,4,3010,7221,2,0,0,3,3010,0,2004,2003,765000
3,2.25,2120,14915,1,0,0,3,1720,400,1979,2014,332000
3,2.25,1900,46609,1.5,0,0,4,1440,460,1969,0,600000
3,2.5,2860,43821,2,0,0,4,2860,0,1990,0,378500
3,1,910,10575,1,0,0,4,910,0,1968,0,190000
4,2.5,2850,37522,2,0,0,3,2850,0,1987,2000,645000
2,2.5,2560,2500,2,0,0,5,1690,870,1901,0,780000
3,1.75,1570,16817,2,0,0,3,1570,0,1982,0,370000
4,3.5,3110,108464,2,0,2,4,3110,0,1979,0,875000
4,3.75,4740,126759,2,0,0,4,4740,0,1991,0,1049000
3,1,1340,13750,1,0,0,4,1340,0,1955,2009,479000
4,2.25,2600,6390,1,0,0,3,1390,1210,1978,0,245000
3,1.75,1070,8030,1,0,0,3,1070,0,1966,2014,542000
3,2.25,1820,9670,2,0,0,3,1820,0,1984,0,557500
2,1,1060,3040,1,0,0,3,860,200,1924,2011,480000
3,2.25,2220,4060,1,0,0,3,1330,890,1993,0,330000
3,1,1350,8700,1.5,0,0,3,1350,0,1942,1999,160000
5,2.75,2510,9180,1,0,1,4,1600,910,1975,0,695500
5,2.5,2340,13713,1,0,0,2,1670,670,1967,0,235500
3,1,1060,7920,1,0,0,4,1060,0,1968,0,326500
4,2.5,2200,8065,2,0,0,3,2200,0,1998,2006,300000
3,1,1400,8100,1.5,0,0,3,1400,0,1944,0,267000
3,1.5,1520,7123,1,0,0,4,1520,0,1959,0,292600
5,3,1810,3000,2,0,0,3,1810,0,1998,2006,362000
2,2,2360,11340,1.5,0,0,3,2360,0,1997,0,1087500
2,1.75,1210,1032,2,0,0,3,1210,0,2014,0,357562
3,2.5,3420,25150,1,0,0,4,1750,1670,1987,0,789900
3,2.5,1810,4592,2,0,0,3,1810,0,1992,0,513000
3,2.25,2760,10160,1,0,0,3,2760,0,1969,2010,336000
4,2.25,1950,9800,1,0,0,3,1330,620,1968,1997,560000
3,2.5,3830,48743,2,0,0,3,3830,0,1991,0,1150000
4,2.25,2060,7283,1,0,0,3,1220,840,1963,2013,410000
3,1,1650,6400,1,0,0,4,980,670,1954,1979,371500
4,1.75,2100,11942,1,0,0,3,1030,1070,1964,2000,368000
4,3,3720,57499,1,0,0,3,1880,1840,2003,0,650000
4,2.5,1920,8562,2,0,2,4,1920,0,1994,0,308950
3,2,1860,217800,2,0,2,3,1860,0,1998,2006,440000
2,2.5,2290,3507,2,0,0,3,2290,0,2005,0,630000
3,1.75,1200,9085,1,0,0,4,1200,0,1968,0,228950
4,3.5,5270,53428,2,0,0,3,3440,1830,2004,2003,782000
3,2.5,1600,2788,2,0,0,4,1600,0,1992,0,245000
4,2.5,2560,4020,2,0,0,3,2560,0,2006,0,410000
2,1,880,4000,1,0,0,3,880,0,1940,1996,427550
2,1,1020,7920,1,0,0,3,1020,0,1939,1969,235000
3,2,960,9380,1,0,0,3,960,0,1949,1998,210000
4,2.25,1900,7200,1,0,0,3,1370,530,1977,2004,485000
3,2,1320,6000,1.5,0,0,4,1320,0,1920,0,410000
4,2.75,2230,9640,1,0,0,3,1320,910,1998,2006,435000
3,1,1150,7314,1,0,0,3,1150,0,1960,2012,300000
4,3.5,3440,6000,2,0,0,4,3440,0,2002,0,455000
3,1,1070,8179,1,0,0,3,1070,0,1949,1998,210000
4,2.75,2250,3433,1.5,0,0,3,1500,750,1927,2013,1050000
4,2.5,1910,10300,1,0,0,3,1910,0,1921,1968,458400
3,1.75,1180,16552,1,0,0,4,1180,0,1967,0,390000
3,1,1400,7360,1,0,0,4,1400,0,1968,0,148226
4,3,3580,9316,2.5,0,0,3,2370,1210,1991,0,711600
3,2.75,3176,13391,2,0,3,4,2726,450,1985,0,819000
2,2,1170,1890,1.5,0,1,4,1170,0,1927,0,613000
2,2,1570,4665,1,0,0,3,1570,0,2006,0,592350
3,1.5,1460,15000,1,0,0,3,1460,0,1966,1963,232000
3,1.75,1140,10400,1,0,0,4,1140,0,1983,0,250000
1,2,1150,9812,1,0,0,4,1150,0,1962,0,115000
4,2.5,3180,31931,1,0,0,4,2390,790,1978,2000,1115000
4,2.5,2630,6185,2,0,0,3,2630,0,1999,0,585000
3,2.25,1940,5980,1,0,0,3,1520,420,1987,2000,580000
1,1,850,8050,1,0,0,2,850,0,1906,0,165000
3,2,1550,6039,1,0,0,5,830,720,1942,0,430000
3,2.25,2090,15000,1,0,0,3,2090,0,1961,2004,383000
4,3.5,3960,6654,2,0,0,3,2850,1110,2006,0,1195000
3,1,1320,5000,1.5,0,0,3,1320,0,1912,1994,201500
4,2.5,3220,35400,2,0,0,3,3220,0,1991,0,690000
2,1,800,7260,1,0,0,3,800,0,1953,0,325000
3,1.75,1660,9673,1,0,0,3,1130,530,1976,0,375000
4,2.5,2250,11370,2,0,0,3,2250,0,1991,0,600000
3,2.25,2120,13090,1,0,0,3,2120,0,1997,0,340000
4,2.75,2310,4020,3,0,0,5,2310,0,1979,0,890000
4,1.75,1920,7700,2,0,0,4,1920,0,1970,0,415000
3,1.75,1550,9720,1,0,0,3,1050,500,1976,0,255000
2,2.5,1785,779,2,0,0,3,1595,190,1975,0,530000
3,1.5,1830,9848,1,0,0,5,1830,0,1962,0,468000
5,2.75,3500,5040,2,0,2,3,2950,550,1927,2007,970000
3,2,2560,14680,1,0,0,3,1330,1230,1987,2000,599000
4,1.75,1360,4840,1.5,0,0,4,1360,0,1928,0,399500
4,5.25,6500,14986,2,0,0,3,5180,1320,2001,0,2458000
4,3.5,3150,5500,2,0,0,3,3150,0,2014,0,1205000
2,1,810,4080,1,0,0,4,810,0,1941,1998,325000
5,4,7320,217800,2,0,0,3,7320,0,1992,0,1135250
4,1.75,2790,17476,1,0,2,3,1450,1340,1956,2001,568000
2,1.5,1920,3408,1,0,0,4,960,960,1912,1989,517000
4,2.75,2530,14178,2,0,0,3,2530,0,1997,0,469950
3,2.5,3490,8343,2,1,4,4,2150,1340,1939,1991,1675000
6,2.75,4710,11000,2,0,3,3,3690,1020,1931,0,2180000
3,1.75,2050,16313,1,0,0,2,2050,0,1973,0,623000
4,2.25,2410,8400,2,0,0,5,2410,0,1965,0,720000
3,1,1180,8240,1,0,0,4,1180,0,1967,0,205000
2,1,630,4200,1,0,0,3,630,0,1930,1997,148000
3,2.5,3480,7800,1,0,0,4,1750,1730,1941,1998,950000
3,1.5,1010,7683,1.5,0,0,5,1010,0,1953,0,405000
3,2.25,1910,3481,2,0,0,3,1910,0,2009,0,293000
3,3.5,2490,3582,2,0,0,3,1720,770,2005,0,550000
4,2.5,2150,3143,2,0,0,3,2150,0,2010,0,435000
4,2.75,3000,5470,2,0,0,3,3000,0,2005,0,355000
3,2.75,2830,3496,2,0,0,3,2830,0,2012,1912,673000
4,2.5,2680,5539,2,0,0,3,2680,0,2013,1923,449990
2,1.5,1090,2686,2,0,0,3,1090,0,1982,0,249000
4,2.5,1984,32400,1,0,0,3,1564,420,1962,2003,380000
4,2.75,3090,5859,2,0,0,3,3090,0,2010,0,760005
4,2.5,2610,5140,2,0,0,3,2610,0,2006,0,674600
4,3.5,3370,3634,2,0,0,3,2750,620,2007,0,812000
4,2.5,2250,3916,2,0,0,3,2250,0,2014,0,333490
3,3.25,1450,1387,2,0,0,3,1180,270,2013,1923,320000
4,2.5,3130,10849,2,0,0,3,3130,0,2013,1923,999000
2,2.75,2700,8572,1,0,0,3,2700,0,2007,0,810000
5,2.75,1970,5400,1,0,0,3,1320,650,1986,0,399950
3,2,1970,4166,2,0,3,5,1270,700,1929,0,550000
3,1.5,1950,15954,1,0,0,4,1950,0,1959,0,290000
3,1.5,1940,9887,1,0,0,4,1140,800,1969,0,232500
4,3.5,3550,11000,1,0,2,3,2260,1290,1999,0,1355000
3,2.5,2500,7394,2,0,0,3,2500,0,1990,2009,565000
4,2.75,2910,18700,1,0,0,3,2210,700,1957,1995,749950
4,2.5,3350,35298,2,0,0,4,3350,0,1985,0,720500
3,1.75,2140,40098,1,0,0,5,1490,650,1950,0,507000
5,4.5,4030,13474,2,0,0,3,4030,0,2000,0,989000
4,2.5,1980,6660,2,0,0,4,1980,0,1974,0,463000
3,1.5,1460,9908,1,0,0,3,1460,0,1952,2008,310000
4,1.75,1880,8800,1,0,0,3,1130,750,1960,2012,284000
3,1.75,2320,10900,2,0,0,3,2320,0,1935,1974,737500
3,3.25,2220,8227,1.5,0,0,5,1770,450,1929,0,569000
3,1,1410,7200,2,0,0,4,1410,0,1901,0,700000
3,1,1240,3500,1,0,0,4,1240,0,1927,0,660000
4,2,2030,8426,2,0,0,3,2030,0,1944,0,275000
6,3.75,4000,6015,2,0,2,3,3080,920,2004,2003,570000
3,0.75,490,38500,1.5,0,0,4,490,0,1959,0,150000
3,2.5,1590,3411,2,0,0,3,1590,0,2000,0,356000
3,2.5,2630,5827,2,0,0,3,2630,0,2001,0,610000
2,1.75,1350,4614,1,0,0,3,1350,0,2008,0,498800
3,1,990,4440,1,0,0,3,990,0,1943,2002,226550
4,2.75,3710,7984,2,0,0,3,3710,0,1999,0,692500
3,1,990,8062,1,0,0,4,990,0,1960,2001,250000
4,2.5,2510,4543,2,0,0,3,2510,0,2002,0,660000
2,1,800,6500,1,0,0,4,800,0,1953,1983,295000
4,1,1600,10183,1,0,0,4,1600,0,1966,0,154950
5,3.25,3320,11340,2,0,0,4,2480,840,1999,0,409124
5,1.5,1730,9230,1,0,0,3,1010,720,1962,2003,287000
4,1.75,2000,3988,1,0,4,4,1000,1000,1958,1972,810000
4,2.75,2910,6308,1,0,0,3,1640,1270,1985,0,525000
4,1.75,1710,10440,1,0,0,4,1710,0,1955,2009,525000
3,1,1200,7800,1,0,0,4,1200,0,1954,1979,275000
3,2.5,2600,5100,2,0,1,3,2600,0,1998,2006,583000
2,1.75,1460,7926,1,0,0,4,1460,0,1987,0,237950
4,3.75,4260,9800,2,0,0,3,4260,0,2008,0,1065000
4,2.75,2100,4480,1.5,0,0,4,1780,320,1928,0,679000
6,4.5,4230,6420,2,0,3,4,2360,1870,1916,0,1465000
3,1.75,1660,6250,1,0,0,3,830,830,1980,0,410000
3,1,1450,7200,1,0,0,3,1010,440,1969,2010,306000
4,1.5,1860,5040,1.5,0,0,5,1860,0,1920,0,215000
4,2.5,2720,10006,2,0,0,3,2720,0,1989,0,594950
4,2.5,2920,5500,1,0,3,3,2030,890,1957,2000,1250000
3,1.5,1800,12196,1,0,0,4,1800,0,1966,0,305000
2,1,1320,8830,1,0,0,3,1020,300,1939,1969,425000
3,1.75,1770,29004,1,0,0,3,1770,0,1959,1989,215000
5,2.75,2550,7725,1,0,0,5,1390,1160,1967,0,480000
4,1.75,2150,9000,1,0,0,4,1110,1040,1966,0,550000
4,2.5,3020,7465,2,0,0,3,3020,0,2004,2003,750000
3,1,960,27442,1,0,0,4,960,0,1970,0,137124
3,2,2783,11177,2,0,0,3,2783,0,1910,1999,840000
3,2,2250,14274,1,0,0,4,1500,750,1964,0,624800
3,1.75,1710,8767,1,0,0,4,1710,0,1986,0,630000
3,2.5,2650,9380,1,0,0,5,1680,970,1975,0,590000
3,3.25,1830,1804,3,0,0,3,1830,0,2014,0,599950
3,2.5,1460,3044,2,0,0,3,1460,0,2000,0,299880
3,2,1760,6875,1,0,0,4,1760,0,1967,0,400000
3,2.5,1960,6058,2,0,0,3,1960,0,2002,0,560000
4,2.25,2010,7688,1,0,0,3,1170,840,1979,2014,229000
4,2.5,3670,9958,2,0,0,3,3670,0,2005,0,525000
2,2.25,2290,9772,1,0,0,3,2290,0,2007,0,737000
3,2,1780,5720,1,0,0,5,980,800,1925,0,680000
4,2.5,3080,35430,2,0,0,3,3080,0,1997,0,635000
4,2.5,3360,15091,2,0,0,3,3360,0,1997,0,740000
3,1,1370,6780,2,0,0,3,1370,0,1930,1997,335500
4,2.5,1660,8063,1,0,0,4,1660,0,1978,2000,270000
4,3.5,4440,10660,2,0,0,3,4440,0,2003,0,1037000
5,2.5,2850,209523,1,0,0,4,1930,920,1925,1968,450000
3,2.5,1530,2913,2,0,0,4,1530,0,1986,0,379000
4,2.5,2100,8400,1,0,0,4,1240,860,1976,1992,468000
1,1,730,1942,1,0,0,3,730,0,2008,0,321500
3,2.25,1920,8223,2,0,0,4,1920,0,1989,0,443000
3,1,1600,7324,1,0,0,4,1600,0,1958,1972,340000
4,2.25,2380,17199,2,0,0,3,1530,850,1979,2014,470000
3,2.5,2760,17377,2,0,0,3,2760,0,2002,0,545000
4,1.5,1840,11367,1.5,0,0,4,1840,0,1950,1983,415000
7,2.5,2580,5750,1,0,0,4,1880,700,1901,0,599000
4,1.75,2100,4750,1,0,0,3,1340,760,1975,0,759000
4,1.75,1820,5015,1,0,0,4,1190,630,1926,1993,300000
5,5.25,4830,18707,2,0,1,5,3930,900,1952,1998,1681000
3,1.5,1550,4980,1,0,0,3,1080,470,1978,0,359000
4,1,1440,3600,1.5,0,0,4,1440,0,1924,0,550000
2,1,930,6380,1,0,0,4,930,0,1940,2001,395000
4,2.5,3560,12047,2,0,0,3,3560,0,1988,2000,486000
2,1,840,11600,1,0,0,3,840,0,1952,2008,187000
4,3.25,4280,47179,2,0,0,3,3050,1230,2002,0,734950
3,1.5,1500,10018,1,0,0,4,1500,0,1957,2001,284000
4,3.5,3650,38546,2,0,0,3,2550,1100,1996,0,696000
2,1,780,3910,1,0,0,3,780,0,1918,0,380000
4,1,1600,5500,1.5,0,0,4,1600,0,1946,1989,625000
4,1.75,1120,8250,1,0,0,4,1120,0,1966,0,252000
2,1,1010,9219,1,0,0,4,1010,0,1960,2001,560000
4,2.75,1970,37026,1,0,0,4,1970,0,1961,2001,395000
4,2.5,2230,4372,2,0,0,5,1540,690,1935,0,900000
5,3,4290,20445,2,0,0,4,4290,0,1985,0,2680000
3,1.75,3160,76230,1,0,0,4,2160,1000,1978,2000,625000
3,1.75,1850,5100,1,0,0,3,1020,830,1909,2004,580000
3,2.25,1980,8755,1,0,0,4,1300,680,1963,0,309000
4,3.5,3360,9767,2,0,0,3,2450,910,1990,2009,412000
3,2,2660,192099,1,0,0,4,2660,0,1964,0,495000
3,1,1200,7280,1,0,0,4,1200,0,1967,0,215000
2,2.5,2150,5760,1,0,0,3,2150,0,2010,0,741500
3,2.75,2820,5348,2,0,0,3,2820,0,2008,0,749000
4,2.75,3510,9400,2,0,0,3,3510,0,2014,0,659950
3,2.5,1790,3078,2,0,0,3,1790,0,2010,0,530000
4,2.75,2700,6000,2,0,0,4,2100,600,1910,0,749000
5,4.75,5780,17004,2,0,0,3,4260,1520,2006,0,2321000
4,3.25,3730,4560,2,0,0,3,2760,970,2013,1923,595000
4,2.5,2540,5001,2,0,0,3,2540,0,2005,0,487000
4,2.25,3300,8365,3,0,0,3,3300,0,2014,0,760000
5,3.5,5430,10327,2,0,2,3,4010,1420,2007,0,1240000
4,2.5,2550,5200,2,0,0,3,2550,0,2009,0,435000
3,2.25,1390,1484,3,0,0,3,1390,0,2007,0,374950
3,1.5,1270,1413,3,0,0,3,1270,0,2007,0,440000
4,2.5,2380,5000,2,0,0,3,2380,0,2005,0,360000
4,2.5,3360,22111,2,0,0,3,3360,0,1994,0,879000
5,4.25,6070,171626,2,0,0,3,6070,0,1999,0,1550000
2,1,1240,57000,1,0,0,3,1240,0,1962,2003,505000
2,2,2930,14057,1,0,2,4,1680,1250,1980,0,545000
2,2.5,2410,102366,1,0,0,4,1940,470,1912,1989,600000
6,2.75,2980,5000,1.5,0,0,3,2480,500,1916,1986,775000
2,1.75,1950,2719,1,0,0,5,1010,940,1919,1934,725000
4,2.75,2600,36583,1,0,0,5,1580,1020,1976,0,610000
4,1,1170,8147,1.5,0,0,3,1170,0,1959,1989,350000
3,1,1470,6500,1,0,0,4,1470,0,1953,1983,410000
4,2,1840,5419,1,0,0,4,920,920,1942,1982,639000
4,2,1560,7500,1,0,0,4,1560,0,1968,0,439000
4,1.75,1520,7700,1,0,0,4,1520,0,1967,0,499950
3,2.75,2220,4000,2,0,0,3,1700,520,1914,2000,800000
4,2.5,2800,9538,2,0,0,3,2800,0,1993,0,350000
2,1,670,6300,1,0,0,5,670,0,1942,0,279000
3,2.25,1720,7885,2,0,0,3,1720,0,1983,2009,290256
3,2.5,2110,4038,2,0,0,4,2110,0,1989,0,355000
3,1.75,1580,9187,1,0,0,3,1180,400,1993,0,263000
6,2.5,2640,3680,2,0,0,5,1760,880,1922,1956,880000
4,2.5,2700,6515,2,0,0,3,2700,0,1998,2006,426500
3,2.5,2820,8159,2,0,0,3,2820,0,2004,2003,735000
4,2.5,3340,8930,2,0,2,3,3340,0,1999,0,720000
3,2.5,1530,6000,2,0,0,4,1530,0,1991,0,265000
4,3.5,3840,85728,2,0,0,3,3840,0,1998,2006,840000
3,2,2320,10960,1,0,0,3,1510,810,1956,2001,657500
5,2,2310,13430,1.5,0,0,4,2310,0,1966,0,850000
3,2.5,1770,1235,3,0,0,3,1600,170,2007,0,436110
2,3,3160,66646,2,0,0,3,3160,0,1993,0,589900
3,1.5,1620,6630,1,0,0,3,1280,340,1954,2005,620000
4,2,1510,4235,1,0,0,3,1510,0,1955,2005,254000
3,1.75,960,8106,1,0,0,3,960,0,1962,2003,375000
4,2.25,1740,8449,1,0,0,4,1170,570,1958,1972,455000
4,2,1470,8395,1,0,0,4,1470,0,1965,0,445000
4,2.5,2460,4200,2,0,0,3,2460,0,1998,2006,568500
3,1.75,1170,8182,1,0,0,3,1170,0,1962,2003,352500
2,1.75,1210,7507,1,0,0,3,1210,0,1982,0,342500
3,2.5,1870,7942,2,0,0,3,1870,0,1990,2009,299950
3,2.5,1950,5689,2,0,0,3,1950,0,2009,0,425000
4,2.5,2570,5250,2,0,0,3,2570,0,1990,2009,561000
3,2,1460,10311,1,0,0,4,1460,0,1975,0,455500
3,2.5,2970,23100,1,0,0,3,1510,1460,1967,2011,400000
4,2.5,2040,21781,2,0,0,3,2040,0,1994,0,443500
5,3.25,3240,6551,1.5,0,4,4,2500,740,1939,1989,1234582
4,2.75,3150,67518,1,0,0,4,2250,900,1965,0,370000
3,2.25,1820,8008,1,0,0,3,1240,580,1981,2013,475000
4,2.5,2130,35752,1,0,0,3,1490,640,1980,0,580000
3,1.5,1430,8000,1,0,0,4,1430,0,1956,0,518000
3,2.5,2030,6970,2,0,0,4,2030,0,1991,0,525000
4,2.75,2000,5827,2,0,0,3,2000,0,1997,0,236000
4,2.25,1940,6206,2,0,0,3,1940,0,1990,2009,278500
2,1.75,880,6780,1,0,0,4,880,0,1945,0,205425
3,1,950,9400,1,0,0,4,950,0,1954,1979,248000
3,2.25,1670,1596,2,0,0,3,1220,450,2002,0,505000
3,2.5,2670,10496,2,0,0,3,2670,0,1989,0,657500
3,2.5,2700,1438,2,0,0,3,1280,1420,2003,0,670000
1,1,590,833,1,0,0,4,590,0,1926,1993,202000
4,2.25,2160,8119,1,0,0,3,1080,1080,1966,1913,440000
4,2.5,2700,8810,2,0,0,3,2700,0,2004,2003,690000
6,2.25,3206,5793,2,0,0,3,3206,0,2012,1912,375000
3,1.75,1560,9788,1,0,0,3,1560,0,1964,2000,291000
3,1.75,1400,6956,1,0,0,4,1400,0,1957,2001,230000
4,3.25,3090,6744,2,0,4,3,3090,0,2013,1923,850000
4,2,2630,16475,2,0,0,4,2630,0,1953,1983,84350
3,2.5,2190,11394,1,0,0,3,1550,640,1956,2001,12899000
4,1,2100,9200,1,0,0,3,1050,1050,1959,1989,2110000
4,1.5,1120,5427,1,0,0,3,1120,0,1969,2014,2199900
4,2.75,3260,19542,1,0,0,4,2170,1090,1968,0,188000
3,2,1180,7793,1,0,0,4,1180,0,1992,0,26590000
2,1,780,16344,1,0,0,1,780,0,1942,0,7800
4,2.5,2200,9397,2,0,0,3,2200,0,1987,2000,237227.8571
3,1,1340,306848,1,0,0,3,1340,0,1953,0,117833.3333
3,1.75,1490,10125,1,0,0,4,1490,0,1962,0,0
4,2.5,2800,5900,1,0,0,3,1660,1140,1963,2008,744312.5
4,2.75,2600,5390,1,0,0,4,1300,1300,1960,2001,0
6,2.75,3200,9200,1,0,2,4,1600,1600,1953,1983,0
5,3.5,3480,36615,2,0,0,4,2490,990,1983,0,0
3,3.5,3020,4082,2,0,0,3,2080,940,1954,2004,439333.3333
3,2.25,1970,11088,1,0,0,4,1180,790,1967,0,280000
5,1.5,1500,7112,1,0,0,5,760,740,1920,0,0
4,4,3680,18804,2,0,0,3,3680,0,1990,2009,0
3,2,1570,7200,1,0,0,4,1570,0,1952,0,176225
3,2.5,2280,2289,2,0,0,3,1880,400,2006,0,500324
3,2.5,1600,3573,2,0,0,3,1600,0,2013,1923,444845
3,3,1680,1570,3,0,0,3,1680,0,2014,0,330000
3,1.75,1890,13860,1,0,0,5,1890,0,1966,0,292285.7143
2,1,520,22334,1,0,0,2,520,0,1951,0,160000
3,2.25,1780,191228,2,0,2,3,1780,0,1988,2000,274333.3333
4,3,2920,33976,1,0,3,5,1460,1460,1964,0,537500
3,2.25,2430,73151,1,0,0,3,2430,0,1974,0,232333.3333
3,2.75,3010,1842,2,0,0,3,3010,0,2011,0,237333.3333
3,1,1620,30736,1.5,0,0,4,1620,0,1911,1977,346750
2,2.5,2200,188200,1,0,3,3,2200,0,2007,0,0
3,2.25,2950,78843,1.5,0,0,3,2950,0,2006,0,1020000
